Team,Player_Name,Min,Starting_Minute,jornada
Las Palmas,Marvin,28,62,8
Las Palmas,Máximo Perrone,14,76,8
Las Palmas,Álvaro Lemos,59,31,8
Las Palmas,Daley Sinkgraven,14,76,8
Las Palmas,Jonathan Viera,28,62,8
Celta Vigo,Iván Villar,90,0,8
Celta Vigo,Carl Starfelt,90,0,8
Celta Vigo,Óscar Mingueza,90,0,8
Celta Vigo,Unai Núñez,90,0,8
Celta Vigo,Carlos Dotor,90,0,8
Celta Vigo,Fran Beltrán,87,0,8
Celta Vigo,Anastasios Douvikas,68,0,8
Celta Vigo,Joseph Aidoo,90,0,8
Celta Vigo,Jonathan Bamba,90,0,8
Celta Vigo,Jørgen Strand Larsen,87,0,8
Celta Vigo,Manu Sánchez,90,0,8
Celta Vigo,Iago Aspas,22,68,8
Celta Vigo,Williot Swedberg,3,87,8
Celta Vigo,Hugo Sotelo,3,87,8
Athletic Club,Unai Simón,90,0,9
Athletic Club,Daniel Vivian,90,0,9
Athletic Club,Yeray Álvarez,7,0,9
Athletic Club,Oihan Sancet,82,0,9
Athletic Club,Iñaki Williams,90,0,9
Athletic Club,Nico Williams,90,0,9
Athletic Club,Gorka Guruzeta,74,0,9
Athletic Club,Dani García,82,0,9
Athletic Club,Yuri Berchiche,90,0,9
Athletic Club,Óscar de Marcos,90,0,9
Athletic Club,Ander Herrera,74,0,9
Athletic Club,Aitor Paredes,83,7,9
Athletic Club,Iker Muniain,8,82,9
Athletic Club,Asier Villalibre,16,74,9
Athletic Club,Beñat Prados,16,74,9
Athletic Club,Unai Gómez,8,82,9
Almería,Luís Maximiano,90,0,9
Almería,Kaiky,90,0,9
Almería,Iddrisu Baba,81,0,9
Almería,Dion Lopy,90,0,9
Almería,Largie Ramazani,76,0,9
Almería,Adri Embarba,90,0,9
Almería,Gonzalo Melero,67,0,9
Almería,Sergio Akieme,90,0,9
Almería,Juan Brandáriz,90,0,9
Almería,Ibrahima Koné,67,0,9
Almería,Houboulang Mendes,67,0,9
Almería,Arnau Puigmal,9,81,9
Almería,Lázaro,14,76,9
Almería,Alejandro Pozo Pozo,23,67,9
Almería,Sergio Arribas,23,67,9
Almería,Marciano Sanca,23,67,9
Cádiz,Jeremías Ledesma,90,0,9
Cádiz,Fali,90,0,9
Cádiz,Rubén Alcaraz,90,0,9
Cádiz,Iván Alejo,90,0,9
Cádiz,Javi Hernández,90,0,9
Cádiz,Chris Ramos,78,0,9
Cádiz,Gonzalo Escalante,65,0,9
Cádiz,Darwin Machís,9,0,9
Cádiz,Isaac Carcelen,65,0,9
Cádiz,Jorge Meré,78,0,9
Cádiz,Maxi Gómez,72,0,9
Cádiz,Rubén Sobrino,12,78,9
Cádiz,Álvaro Negredo,12,78,9
Cádiz,Rominigue Kouamé,25,65,9
Cádiz,Sergi Guardiola,18,72,9
Cádiz,Lucas,25,65,9
Girona,Paulo Gazzaniga,90,0,9
Girona,Miguel Gutiérrez,61,0,9
Girona,David López,90,0,9
Girona,Artem Dovbyk,71,0,9
Girona,Aleix García,90,0,9
Girona,Sávio,71,0,9
Girona,Daley Blind,90,0,9
Girona,Yan Couto,90,0,9
Girona,Yangel Herrera,87,0,9
Girona,Iván Martín,87,0,9
Girona,Eric García,90,0,9
Girona,Ibrahima Kebe,3,87,9
Girona,Cristhian Stuani,19,71,9
Girona,Valery Fernández,19,71,9
Girona,Juanpe,3,87,9
Girona,Pablo Torre,29,61,9
Real Madrid,Kepa Arrizabalaga,90,0,9
Real Madrid,Dani Carvajal,78,0,9
Real Madrid,Jude Bellingham,71,0,9
Real Madrid,Vinicius Júnior,71,0,9
Real Madrid,Luka Modrić,78,0,9
Real Madrid,Eduardo Camavinga,66,0,9
Real Madrid,Joselu,90,0,9
Real Madrid,Federico Valverde,90,0,9
Real Madrid,Aurélien Tchouaméni,90,0,9
Real Madrid,Antonio Rüdiger,90,0,9
Real Madrid,Ferland Mendy,90,0,9
Real Madrid,Toni Kroos,24,66,9
Real Madrid,Rodrygo,19,71,9
Real Madrid,Lucas Vázquez,12,78,9
Real Madrid,Dani Ceballos,19,71,9
Real Madrid,Brahim Díaz,12,78,9
Osasuna,Sergio Herrera,90,0,9
Osasuna,Juan Cruz Armada,90,0,9
Osasuna,David García,90,0,9
Osasuna,Lucas Torró,90,0,9
Osasuna,Jon Moncayola,79,0,9
Osasuna,Aimar Oroz,79,0,9
Osasuna,Jesús Areso,90,0,9
Osasuna,Rubén García,69,0,9
Osasuna,Rubén Peña,79,0,9
Osasuna,Ante Budimir,69,0,9
Osasuna,Catena,90,0,9
Osasuna,Ezequiel Ávila,21,69,9
Osasuna,Kike Barja,11,79,9
Osasuna,Pablo Ibáñez,11,79,9
Osasuna,José Arnaiz,21,69,9
Osasuna,Raúl,11,79,9
Mallorca,Predrag Rajković,90,0,9
Mallorca,Matija Nastasić,90,0,9
Mallorca,Toni Lato,69,0,9
Mallorca,Vedat Muriqi,90,0,9
Mallorca,Abdón Prats,60,0,9
Mallorca,Sergi Darder,73,0,9
Mallorca,Samu Costa,73,0,9
Mallorca,Dani Rodríguez,90,0,9
Mallorca,Antonio Sánchez,69,0,9
Mallorca,Giovanni González,90,0,9
Mallorca,Martin Valjent,90,0,9
Mallorca,Omar Mascarell,17,73,9
Mallorca,Manu Morlanes,17,73,9
Mallorca,Jaume Costa,21,69,9
Mallorca,Cyle Larin,30,60,9
Mallorca,Amath,21,69,9
Valencia,Giorgi Mamardashvili,90,0,9
Valencia,Cristhian Mosquera,90,0,9
Valencia,Gabriel Paulista,90,0,9
Valencia,Javier Guerra,90,0,9
Valencia,Hugo Duro,90,0,9
Valencia,Thierry Correia,89,0,9
Valencia,Cenk Özkacar,71,0,9
Valencia,Diego López,71,0,9
Valencia,Roman Yaremchuk,57,0,9
Valencia,José Luis García Vayá,90,0,9
Valencia,Selim Amallah,90,0,9
Valencia,Hugo Guillamón,19,71,9
Valencia,Dimitri Foulquier,19,71,9
Valencia,Francisco Perez,33,57,9
Valencia,Yarek Hernandis,1,89,9
Sevilla,Ørjan Nyland,90,0,8
Sevilla,Nemanja Gudelj,90,0,8
Sevilla,Suso,80,0,8
Sevilla,Dodi Lukebakio,90,0,8
Sevilla,Youssef En-Nesyri,90,0,8
Sevilla,Djibril Sow,90,0,8
Sevilla,Marcos Acuña,45,0,8
Sevilla,Fernando,36,0,8
Sevilla,Óliver Torres,45,0,8
Sevilla,Loïc Bade,90,0,8
Sevilla,Juanlu Sánchez,77,0,8
Sevilla,Adrià Pedrosa,45,45,8
Sevilla,Lucas Ocampos,45,45,8
Sevilla,Rafa Mir,10,80,8
Sevilla,Ivan Rakitić,54,36,8
Sevilla,Jesús Navas,13,77,8
Rayo Vallecano,Stole Dimitrievski,90,0,9
Rayo Vallecano,Aridane Hernández,90,0,9
Rayo Vallecano,Isaac Palazón Camacho,82,0,9
Rayo Vallecano,Óscar Trejo,54,0,9
Rayo Vallecano,Alfonso Espino,90,0,9
Rayo Vallecano,Álvaro García,82,0,9
Rayo Vallecano,Iván Balliu,90,0,9
Rayo Vallecano,Pathé Ciss,90,0,9
Rayo Vallecano,Raúl de Tomás,68,0,9
Rayo Vallecano,Óscar Valentín,82,0,9
Rayo Vallecano,Florian Lejeune,90,0,9
Rayo Vallecano,Pep Chavarría,8,82,9
Rayo Vallecano,Kike Pérez,8,82,9
Rayo Vallecano,Unai López,36,54,9
Rayo Vallecano,Jorge de Frutos,8,82,9
Rayo Vallecano,Sergio Camello,22,68,9
Villarreal,Filip Jørgensen,90,0,9
Villarreal,Raúl Albiol,65,0,9
Villarreal,Étienne Capoue,90,0,9
Villarreal,Juan Foyth,90,0,9
Villarreal,Ben Brereton,57,0,9
Villarreal,Daniel Parejo,90,0,9
Villarreal,Alexander Sørloth,90,0,9
Villarreal,Manu Trigueros,74,0,9
Villarreal,Yeremi Pino,45,0,9
Villarreal,Aïssa Mandi,90,0,9
Villarreal,Alfonso Pedraza,57,0,9
Villarreal,Gerard Moreno,16,74,9
Villarreal,José Luis Morales,45,45,9
Villarreal,Kiko Femenía,33,57,9
Villarreal,Alberto Moreno,33,57,9
Villarreal,Ilias Akhomach,25,65,9
Las Palmas,Álvaro Vallés,90,0,9
Las Palmas,Sergi Cardona,90,0,9
Las Palmas,Álex Suárez,90,0,9
Las Palmas,Javier Muñoz,75,0,9
Las Palmas,Enzo Loiodice,75,0,9
Las Palmas,Mika Màrmol,90,0,9
Las Palmas,Munir El Haddadi,87,0,9
Las Palmas,Marc Cardona,57,0,9
Las Palmas,Kirian Rodríguez,90,0,9
Las Palmas,Saúl Coco,90,0,9
Las Palmas,Francisco Jesús Crespo García,57,0,9
Las Palmas,Marvin,33,57,9
Las Palmas,Cristian Herrera,3,87,9
Las Palmas,Máximo Perrone,15,75,9
Las Palmas,Sory Kaba,33,57,9
Las Palmas,Jonathan Viera,15,75,9
Atlético Madrid,Jan Oblak,90,0,8
Atlético Madrid,César Azpilicueta,78,0,8
Atlético Madrid,Rodrigo De Paul,71,0,8
Atlético Madrid,Koke,90,0,8
Atlético Madrid,Antoine Griezmann,90,0,8
Atlético Madrid,Samuel Lino,78,0,8
Atlético Madrid,Marcos Llorente,71,0,8
Atlético Madrid,Nahuel Molina,90,0,8
Atlético Madrid,Álvaro Morata,90,0,8
Atlético Madrid,Axel Witsel,90,0,8
Atlético Madrid,Mario Hermoso,90,0,8
Atlético Madrid,Saúl Ñíguez,19,71,8
Atlético Madrid,Stefan Savić,12,78,8
Atlético Madrid,Javi Galán,12,78,8
Atlético Madrid,Rodrigo Riquelme,19,71,8
Real Sociedad,Álex Remiro,90,0,9
Real Sociedad,Aihen Muñoz,90,0,9
Real Sociedad,Martín Zubimendi,90,0,9
Real Sociedad,Igor Zubeldia,90,0,9
Real Sociedad,Ander Barrenetxea,89,0,9
Real Sociedad,Mikel Merino,64,0,9
Real Sociedad,Mikel Oyarzabal,89,0,9
Real Sociedad,Takefusa Kubo,64,0,9
Real Sociedad,Hamari Traoré,90,0,9
Real Sociedad,Brais Méndez,90,0,9
Real Sociedad,Robin Le Normand,64,0,9
Real Sociedad,Carlos Fernández,26,64,9
Real Sociedad,Arsen Zakharyan,26,64,9
Real Sociedad,Umar Sadiq,1,89,9
Real Sociedad,Jon Pacheco,26,64,9
Real Sociedad,André Silva,1,89,9
Alavés,Antonio Sivera,90,0,9
Alavés,Andoni Gorosabel,90,0,9
Alavés,Aleksandar Sedlar,90,0,9
Alavés,Abdel Abqar,90,0,9
Alavés,Ander Guevara,90,0,9
Alavés,Alex Sola,72,0,9
Alavés,Ianis Hagi,72,0,9
Alavés,Luis Rioja,85,0,9
Alavés,Kiké,76,0,9
Alavés,Jon Guridi,90,0,9
Alavés,Javi López,85,0,9
Alavés,Rubén Duarte,5,85,9
Alavés,Xeber,18,72,9
Alavés,Abderrahman Rebbach,5,85,9
Alavés,Carlos Benavídez,18,72,9
Alavés,Samuel Omorodion,14,76,9
Real Betis,Claudio Bravo,90,0,9
Real Betis,Héctor Bellerín,90,0,9
Real Betis,Guido Rodríguez,45,0,9
Real Betis,Germán Pezzella,90,0,9
Real Betis,Ayoze Pérez,88,0,9
Real Betis,Rodri,64,0,9
Real Betis,Abner,90,0,9
Real Betis,Marc Roca,75,0,9
Real Betis,Isco,90,0,9
Real Betis,Chadi Riad,90,0,9
Real Betis,Assane Diao,75,0,9
Real Betis,Abdessamad Ezzalzouli,26,64,9
Real Betis,Willian José,14,76,9
Real Betis,William Carvalho,45,45,9
Real Betis,Andrés Guardado,15,75,9
Real Betis,Aitor Ruibal,2,88,9
Celta Vigo,Iván Villar,90,0,9
Celta Vigo,Carl Starfelt,90,0,9
Celta Vigo,Óscar Mingueza,90,0,9
Celta Vigo,Unai Núñez,90,0,9
Celta Vigo,Carles Pérez,85,0,9
Celta Vigo,Fran Beltrán,59,0,9
Celta Vigo,Iago Aspas,90,0,9
Celta Vigo,Luca de la Torre,90,0,9
Celta Vigo,Jonathan Bamba,78,0,9
Celta Vigo,Jørgen Strand Larsen,90,0,9
Celta Vigo,Mihailo Ristić,85,0,9
Celta Vigo,Anastasios Douvikas,5,85,9
Celta Vigo,Manu Sánchez,5,85,9
Celta Vigo,Miguel Rodríguez,12,78,9
Celta Vigo,Hugo Sotelo,31,59,9
Getafe,David Soria,90,0,9
Getafe,Djené,60,0,9
Getafe,Gastón Álvarez,90,0,9
Getafe,Domingos Duarte,29,0,9
Getafe,Jaime Mata,90,0,9
Getafe,Carles Aleñá,45,0,9
Getafe,Mason Greenwood,60,0,9
Getafe,Diego Rico,90,0,9
Getafe,Borja Mayoral,70,0,9
Getafe,Nemanja Maksimović,90,0,9
Getafe,Damián Suárez,90,0,9
Getafe,Mauro Arambarri,30,60,9
Getafe,Juanmi Latasa,20,70,9
Getafe,Omar Alderete,45,45,9
Getafe,Carmona,1,89,9
Getafe,Iglesias,29,61,9
Granada,André Ferreira,90,0,9
Granada,Miguel Ángel Rubio,90,0,9
Granada,Lucas Boyé,73,0,9
Granada,Myrto Uzuni,57,0,9
Granada,Ricard Sánchez,83,0,9
Granada,Ignasi Miquel,90,0,9
Granada,Carlos Neva,90,0,9
Granada,Gerard Gumbau,90,0,9
Granada,Gonzalo Villar,58,0,9
Granada,Bryan Zaragoza,90,0,9
Granada,Álvaro Carreras,58,0,9
Granada,Jesús Vallejo,7,83,9
Granada,José Callejón,17,73,9
Granada,Antonio Puertas,33,57,9
Granada,Njegoš Petrović,32,58,9
Granada,Raúl Torrente,32,58,9
Barcelona,Marc-André ter Stegen,90,0,9
Barcelona,João Cancelo,90,0,9
Barcelona,Alejandro Balde,90,0,9
Barcelona,Gavi,90,0,9
Barcelona,Ferrán Torres,90,0,9
Barcelona,João Félix,90,0,9
Barcelona,Andreas Christensen,90,0,9
Barcelona,İlkay Gündoğan,90,0,9
Barcelona,Jules Koundé,43,0,9
Barcelona,Lamine Yamal,75,0,9
Barcelona,Fermin López,60,0,9
Barcelona,Ronald Araújo,47,43,9
Barcelona,Oriol Romeu,15,75,9
Barcelona,Sergi Roberto,30,60,9
Osasuna,Sergio Herrera,90,0,10
Osasuna,David García,90,0,10
Osasuna,Lucas Torró,90,0,10
Osasuna,Jon Moncayola,67,0,10
Osasuna,Ezequiel Ávila,90,0,10
Osasuna,Aimar Oroz,79,0,10
Osasuna,Jesús Areso,84,0,10
Osasuna,Rubén Peña,84,0,10
Osasuna,Moi Gómez,90,0,10
Osasuna,Ante Budimir,79,0,10
Osasuna,Catena,90,0,10
Osasuna,Nacho Vidal,6,84,10
Osasuna,Juan Cruz Armada,23,67,10
Osasuna,Kike Barja,6,84,10
Osasuna,Pablo Ibáñez,11,79,10
Osasuna,Raúl,11,79,10
Granada,André Ferreira,90,0,10
Granada,Miguel Ángel Rubio,90,0,10
Granada,Lucas Boyé,75,0,10
Granada,Ricard Sánchez,82,0,10
Granada,Ignasi Miquel,90,0,10
Granada,Carlos Neva,90,0,10
Granada,Óscar Melendo,62,0,10
Granada,Gerard Gumbau,86,0,10
Granada,Gonzalo Villar,82,0,10
Granada,Bryan Zaragoza,90,0,10
Granada,Álvaro Carreras,62,0,10
Granada,José Callejón,8,82,10
Granada,Antonio Puertas,28,62,10
Granada,Myrto Uzuni,28,62,10
Granada,Njegoš Petrović,4,86,10
Granada,Sergio Ruiz,8,82,10
Real Sociedad,Álex Remiro,90,0,10
Real Sociedad,Aihen Muñoz,90,0,10
Real Sociedad,Martín Zubimendi,90,0,10
Real Sociedad,Igor Zubeldia,69,0,10
Real Sociedad,Aritz Elustondo,59,0,10
Real Sociedad,Mikel Merino,90,0,10
Real Sociedad,Carlos Fernández,59,0,10
Real Sociedad,Mikel Oyarzabal,83,0,10
Real Sociedad,Arsen Zakharyan,45,0,10
Real Sociedad,Jon Pacheco,90,0,10
Real Sociedad,Brais Méndez,90,0,10
Real Sociedad,Ander Barrenetxea,45,45,10
Real Sociedad,Takefusa Kubo,31,59,10
Real Sociedad,Hamari Traoré,31,59,10
Real Sociedad,Umar Sadiq,7,83,10
Real Sociedad,Robin Le Normand,21,69,10
Mallorca,Predrag Rajković,90,0,10
Mallorca,Matija Nastasić,90,0,10
Mallorca,Toni Lato,68,0,10
Mallorca,Copete,69,0,10
Mallorca,Vedat Muriqi,90,0,10
Mallorca,Samu Costa,90,0,10
Mallorca,Dani Rodríguez,85,0,10
Mallorca,Cyle Larin,72,0,10
Mallorca,Antonio Sánchez,73,0,10
Mallorca,Giovanni González,90,0,10
Mallorca,Martin Valjent,90,0,10
Mallorca,Manu Morlanes,21,69,10
Mallorca,Abdón Prats,18,72,10
Mallorca,Jaume Costa,22,68,10
Mallorca,Javier Llabrés,5,85,10
Mallorca,Amath,17,73,10
Getafe,David Soria,90,0,10
Getafe,Gastón Álvarez,90,0,10
Getafe,Jaime Mata,63,0,10
Getafe,Mauro Arambarri,45,0,10
Getafe,Mason Greenwood,77,0,10
Getafe,Diego Rico,90,0,10
Getafe,Carmona,90,0,10
Getafe,Borja Mayoral,90,0,10
Getafe,Nemanja Maksimović,90,0,10
Getafe,Damián Suárez,54,0,10
Getafe,Stefan Mitrović,63,0,10
Getafe,Óscar Rodríguez Arnaiz,13,77,10
Getafe,Carles Aleñá,27,63,10
Getafe,Juanmi Latasa,27,63,10
Getafe,Omar Alderete,45,45,10
Getafe,Iglesias,36,54,10
Real Betis,Claudio Bravo,90,0,10
Real Betis,Héctor Bellerín,90,0,10
Real Betis,Juan Miranda,90,0,10
Real Betis,Germán Pezzella,59,0,10
Real Betis,Borja Iglesias,90,0,10
Real Betis,Rodri,71,0,10
Real Betis,Andrés Guardado,59,0,10
Real Betis,Marc Roca,90,0,10
Real Betis,Isco,90,0,10
Real Betis,Chadi Riad,90,0,10
Real Betis,Assane Diao,71,0,10
Real Betis,Abdessamad Ezzalzouli,19,71,10
Real Betis,Luiz Henrique,19,71,10
Real Betis,William Carvalho,31,59,10
Real Betis,Ricardo Visus,31,59,10
Sevilla,Ørjan Nyland,90,0,9
Sevilla,Sergio Ramos,90,0,9
Sevilla,Lucas Ocampos,90,0,9
Sevilla,Nemanja Gudelj,76,0,9
Sevilla,Ivan Rakitić,90,0,9
Sevilla,Dodi Lukebakio,66,0,9
Sevilla,Youssef En-Nesyri,86,0,9
Sevilla,Jesús Navas,90,0,9
Sevilla,Djibril Sow,86,0,9
Sevilla,Marcos Acuña,90,0,9
Sevilla,Boubakary Soumaré,90,0,9
Sevilla,Suso,24,66,9
Sevilla,Rafa Mir,4,86,9
Sevilla,Érik Lamela,4,86,9
Sevilla,Loïc Bade,14,76,9
Real Madrid,Kepa Arrizabalaga,90,0,10
Real Madrid,Dani Carvajal,90,0,10
Real Madrid,David Alaba,90,0,10
Real Madrid,Jude Bellingham,90,0,10
Real Madrid,Vinicius Júnior,87,0,10
Real Madrid,Toni Kroos,90,0,10
Real Madrid,Rodrygo,78,0,10
Real Madrid,Federico Valverde,66,0,10
Real Madrid,Aurélien Tchouaméni,66,0,10
Real Madrid,Antonio Rüdiger,90,0,10
Real Madrid,Ferland Mendy,87,0,10
Real Madrid,Luka Modrić,24,66,10
Real Madrid,Eduardo Camavinga,24,66,10
Real Madrid,Joselu,12,78,10
Real Madrid,Fran Garcia,3,87,10
Real Madrid,Brahim Díaz,3,87,10
Celta Vigo,Iván Villar,24,0,10
Celta Vigo,Carl Starfelt,90,0,10
Celta Vigo,Óscar Mingueza,90,0,10
Celta Vigo,Unai Núñez,90,0,10
Celta Vigo,Fran Beltrán,60,0,10
Celta Vigo,Iago Aspas,60,0,10
Celta Vigo,Luca de la Torre,80,0,10
Celta Vigo,Jonathan Bamba,90,0,10
Celta Vigo,Jørgen Strand Larsen,80,0,10
Celta Vigo,Kevin Vázquez,27,0,10
Celta Vigo,Manu Sánchez,90,0,10
Celta Vigo,Vicente Guaita,63,27,10
Celta Vigo,Carlos Dotor,10,80,10
Celta Vigo,Anastasios Douvikas,30,60,10
Celta Vigo,Miguel Rodríguez,10,80,10
Celta Vigo,Hugo Sotelo,30,60,10
Atlético Madrid,Jan Oblak,90,0,9
Atlético Madrid,César Azpilicueta,90,0,9
Atlético Madrid,Koke,90,0,9
Atlético Madrid,Antoine Griezmann,75,0,9
Atlético Madrid,Saúl Ñíguez,56,0,9
Atlético Madrid,Samuel Lino,45,0,9
Atlético Madrid,Marcos Llorente,56,0,9
Atlético Madrid,Álvaro Morata,90,0,9
Atlético Madrid,Axel Witsel,90,0,9
Atlético Madrid,Mario Hermoso,90,0,9
Atlético Madrid,Pablo Barrios,45,0,9
Atlético Madrid,Çağlar Söyüncü,15,75,9
Atlético Madrid,Rodrigo De Paul,34,56,9
Atlético Madrid,Ángel Correa,34,56,9
Atlético Madrid,Nahuel Molina,45,45,9
Atlético Madrid,Rodrigo Riquelme,45,45,9
Las Palmas,Álvaro Vallés,90,0,10
Las Palmas,Sergi Cardona,90,0,10
Las Palmas,Álex Suárez,90,0,10
Las Palmas,Javier Muñoz,90,0,10
Las Palmas,Enzo Loiodice,61,0,10
Las Palmas,Mika Màrmol,90,0,10
Las Palmas,Munir El Haddadi,73,0,10
Las Palmas,Marc Cardona,82,0,10
Las Palmas,Kirian Rodríguez,90,0,10
Las Palmas,Saúl Coco,45,0,10
Las Palmas,Francisco Jesús Crespo García,61,0,10
Las Palmas,Marvin,29,61,10
Las Palmas,Máximo Perrone,29,61,10
Las Palmas,Alberto Moleiro,17,73,10
Las Palmas,Sory Kaba,8,82,10
Las Palmas,Julian Araujo,45,45,10
Rayo Vallecano,Stole Dimitrievski,90,0,10
Rayo Vallecano,Aridane Hernández,90,0,10
Rayo Vallecano,Isaac Palazón Camacho,76,0,10
Rayo Vallecano,Alfonso Espino,90,0,10
Rayo Vallecano,Kike Pérez,45,0,10
Rayo Vallecano,Álvaro García,88,0,10
Rayo Vallecano,Iván Balliu,90,0,10
Rayo Vallecano,Pathé Ciss,65,0,10
Rayo Vallecano,Raúl de Tomás,65,0,10
Rayo Vallecano,Óscar Valentín,89,0,10
Rayo Vallecano,Florian Lejeune,90,0,10
Rayo Vallecano,Óscar Trejo,14,76,10
Rayo Vallecano,Bebé,2,88,10
Rayo Vallecano,Unai López,25,65,10
Rayo Vallecano,Jorge de Frutos,45,45,10
Rayo Vallecano,Sergio Camello,25,65,10
Girona,Paulo Gazzaniga,90,0,10
Girona,Miguel Gutiérrez,90,0,10
Girona,David López,90,0,10
Girona,Artem Dovbyk,66,0,10
Girona,Aleix García,90,0,10
Girona,Sávio,79,0,10
Girona,Daley Blind,90,0,10
Girona,Yan Couto,67,0,10
Girona,Yangel Herrera,90,0,10
Girona,Iván Martín,85,0,10
Girona,Eric García,79,0,10
Girona,Arnau Martinez,11,79,10
Girona,Cristhian Stuani,24,66,10
Girona,Valery Fernández,23,67,10
Girona,Pablo Torre,5,85,10
Girona,Portu,11,79,10
Almería,Fernando,90,0,10
Almería,Kaiky,90,0,10
Almería,Iddrisu Baba,90,0,10
Almería,Lucas Robertone,45,0,10
Almería,Dion Lopy,67,0,10
Almería,Adri Embarba,79,0,10
Almería,Léo Baptistão,88,0,10
Almería,Alejandro Pozo Pozo,90,0,10
Almería,Sergio Arribas,67,0,10
Almería,Álex Centelles,90,0,10
Almería,César Montes,90,0,10
Almería,Largie Ramazani,23,67,10
Almería,Gonzalo Melero,23,67,10
Almería,Lázaro,11,79,10
Almería,Juan Brandáriz,45,45,10
Almería,Marciano Sanca,2,88,10
Villarreal,Filip Jørgensen,90,0,10
Villarreal,Raúl Albiol,90,0,10
Villarreal,Santi Comesaña,73,0,10
Villarreal,Jorge Cuenca,90,0,10
Villarreal,Étienne Capoue,90,0,10
Villarreal,Gerard Moreno,90,0,10
Villarreal,Daniel Parejo,85,0,10
Villarreal,Alexander Sørloth,90,0,10
Villarreal,Kiko Femenía,73,0,10
Villarreal,Aïssa Mandi,53,0,10
Villarreal,Alfonso Pedraza,53,0,10
Villarreal,Ben Brereton,5,85,10
Villarreal,Alberto Moreno,37,53,10
Villarreal,Ramón Terrats,17,73,10
Villarreal,Adrià Altimira,37,53,10
Villarreal,Ilias Akhomach,17,73,10
Alavés,Antonio Sivera,90,0,10
Alavés,Andoni Gorosabel,89,0,10
Alavés,Rubén Duarte,90,0,10
Alavés,Aleksandar Sedlar,90,0,10
Alavés,Abdel Abqar,90,0,10
Alavés,Ander Guevara,89,0,10
Alavés,Alex Sola,76,0,10
Alavés,Antonio Blanco,90,0,10
Alavés,Luis Rioja,89,0,10
Alavés,Jon Guridi,90,0,10
Alavés,Samuel Omorodion,87,0,10
Alavés,Nahuel Tenaglia,14,76,10
Alavés,Kiké,3,87,10
Alavés,Rafa Marín,1,89,10
Alavés,Xeber,1,89,10
Alavés,Abderrahman Rebbach,1,89,10
Barcelona,Marc-André ter Stegen,90,0,10
Barcelona,João Cancelo,90,0,10
Barcelona,Alejandro Balde,78,0,10
Barcelona,Iñigo Martínez,90,0,10
Barcelona,Gavi,90,0,10
Barcelona,Ferrán Torres,90,0,10
Barcelona,João Félix,90,0,10
Barcelona,Andreas Christensen,59,0,10
Barcelona,Oriol Romeu,59,0,10
Barcelona,İlkay Gündoğan,90,0,10
Barcelona,Fermin López,78,0,10
Barcelona,Ronald Araújo,31,59,10
Barcelona,Marcos Alonso,12,78,10
Barcelona,Lamine Yamal,31,59,10
Barcelona,Marc Guiu,12,78,10
Athletic Club,Unai Simón,90,0,10
Athletic Club,Daniel Vivian,90,0,10
Athletic Club,Aitor Paredes,90,0,10
Athletic Club,Oihan Sancet,90,0,10
Athletic Club,Iñaki Williams,90,0,10
Athletic Club,Nico Williams,76,0,10
Athletic Club,Gorka Guruzeta,66,0,10
Athletic Club,Dani García,76,0,10
Athletic Club,Iñigo Ruiz de Galarreta,66,0,10
Athletic Club,Yuri Berchiche,25,0,10
Athletic Club,Óscar de Marcos,90,0,10
Athletic Club,Álex Berenguer,14,76,10
Athletic Club,Iñigo Lekue,65,25,10
Athletic Club,Beñat Prados,24,66,10
Athletic Club,Adu Ares,24,66,10
Athletic Club,Unai Gómez,14,76,10
Valencia,Giorgi Mamardashvili,90,0,10
Valencia,Cristhian Mosquera,90,0,10
Valencia,Gabriel Paulista,90,0,10
Valencia,Javier Guerra,90,0,10
Valencia,Hugo Duro,74,0,10
Valencia,Thierry Correia,74,0,10
Valencia,José Luis Gayà,90,0,10
Valencia,Diego López,83,0,10
Valencia,José Luis García Vayá,90,0,10
Valencia,Selim Amallah,64,0,10
Valencia,Francisco Perez,83,0,10
Valencia,Hugo Guillamón,26,64,10
Valencia,Roman Yaremchuk,16,74,10
Valencia,Dimitri Foulquier,16,74,10
Valencia,Pablo Gozalbez,7,83,10
Valencia,Hugo González,7,83,10
Cádiz,Jeremías Ledesma,90,0,10
Cádiz,Fali,90,0,10
Cádiz,Iván Alejo,45,0,10
Cádiz,Rominigue Kouamé,90,0,10
Cádiz,Javi Hernández,90,0,10
Cádiz,Chris Ramos,64,0,10
Cádiz,Gonzalo Escalante,77,0,10
Cádiz,Isaac Carcelen,90,0,10
Cádiz,Jorge Meré,45,0,10
Cádiz,Maxi Gómez,64,0,10
Cádiz,Roberto Navarro,21,0,10
Cádiz,Rubén Sobrino,13,77,10
Cádiz,Álex Fernández,45,45,10
Cádiz,Sergi Guardiola,26,64,10
Cádiz,Roger Martí,26,64,10
Cádiz,Lucas,45,45,10
Girona,Paulo Gazzaniga,90,0,11
Girona,Miguel Gutiérrez,90,0,11
Girona,Arnau Martinez,78,0,11
Girona,David López,44,0,11
Girona,Artem Dovbyk,66,0,11
Girona,Aleix García,90,0,11
Girona,Sávio,90,0,11
Girona,Daley Blind,90,0,11
Girona,Yan Couto,90,0,11
Girona,Yangel Herrera,90,0,11
Girona,Iván Martín,66,0,11
Girona,Cristhian Stuani,24,66,11
Girona,Viktor Tsyhankov,12,78,11
